Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
17-Mar-21,EQ,724.95,726.00,700.65,724.05,705.50,704.40,713.12,782.50,250.85,10540959,"7,51,69,34,897.65",123251
18-Mar-21,EQ,716.25,722.90,698.30,704.40,708.15,704.85,712.81,782.50,250.85,14320651,"10,20,79,30,570.35",162830
19-Mar-21,EQ,702.75,736.75,681.25,704.85,731.55,733.00,714.32,782.50,250.85,24637814,"17,59,92,59,809.75",223254
22-Mar-21,EQ,731.10,745.65,725.00,733.00,745.00,743.50,739.24,782.50,250.85,13760370,"10,17,21,82,526.35",185283
23-Mar-21,EQ,746.00,749.45,733.30,743.50,740.05,741.15,741.58,782.50,250.85,11873896,"8,80,53,90,821.00",162591
24-Mar-21,EQ,731.00,733.00,698.95,741.15,706.00,702.80,713.38,782.50,250.85,21030283,"15,00,26,32,252.40",272334
25-Mar-21,EQ,710.10,730.70,688.35,702.80,722.95,723.15,712.97,782.50,250.85,36722400,"26,18,20,28,255.75",413129
26-Mar-21,EQ,730.40,774.90,725.20,723.15,765.25,766.85,757.30,782.50,250.85,42912247,"32,49,75,56,832.30",501678
30-Mar-21,EQ,780.00,810.00,777.90,766.85,799.50,800.00,797.66,810.00,250.85,28480338,"22,71,76,32,763.75",368821
31-Mar-21,EQ,794.00,823.50,790.10,800.00,818.40,811.85,811.88,823.50,250.85,28044585,"22,76,88,92,122.25",313254
01-Apr-21,EQ,821.00,868.90,819.00,811.85,858.90,863.05,842.25,868.90,250.85,36842098,"31,03,01,50,334.05",405809
05-Apr-21,EQ,862.00,877.85,837.15,863.05,867.30,867.75,859.01,877.85,259.20,30575986,"26,26,49,95,006.70",380909
06-Apr-21,EQ,875.50,882.50,858.15,867.75,861.55,862.85,869.06,882.50,259.20,20778920,"18,05,82,23,023.75",250646
07-Apr-21,EQ,869.50,885.00,864.65,862.85,876.35,874.85,875.90,885.00,259.20,17113208,"14,98,94,72,735.25",217318
08-Apr-21,EQ,884.00,953.65,882.70,874.85,922.00,918.40,919.87,953.65,259.20,53063056,"48,81,12,43,412.30",626502
09-Apr-21,EQ,921.00,930.00,885.70,918.40,898.55,899.50,902.81,953.65,259.20,32179069,"29,05,16,31,627.75",362106
12-Apr-21,EQ,876.55,893.20,843.35,899.50,855.85,851.55,868.35,953.65,259.20,22135504,"19,22,12,65,866.40",302778
13-Apr-21,EQ,862.00,881.60,849.00,851.55,878.95,879.00,868.07,953.65,259.20,20428502,"17,73,32,71,789.35",246512
15-Apr-21,EQ,892.00,911.50,879.50,879.00,894.00,898.20,895.21,953.65,259.20,21856357,"19,56,60,18,525.20",285071
16-Apr-21,EQ,903.80,914.40,886.25,898.20,887.25,890.25,901.15,953.65,259.20,17398598,"15,67,88,26,911.20",217303
19-Apr-21,EQ,869.80,899.00,860.00,890.25,886.05,888.05,885.77,953.65,259.20,19146996,"16,95,98,13,271.25",255168
20-Apr-21,EQ,900.00,905.75,882.00,888.05,892.35,894.00,894.65,953.65,259.20,16915293,"15,13,32,70,032.95",202685
22-Apr-21,EQ,899.95,938.65,897.05,894.00,922.50,921.40,926.15,953.65,259.20,31902815,"29,54,67,98,526.25",434593
23-Apr-21,EQ,929.80,945.00,910.75,921.40,924.55,925.60,930.73,953.65,259.20,24752386,"23,03,78,63,140.35",307302
