Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
08-Jul-21,EQ,119.40,119.40,116.85,119.90,117.10,117.05,118.01,128.50,64.10,17151883,"2,02,41,68,272.00",68941
09-Jul-21,EQ,117.10,118.65,116.60,117.05,118.10,117.90,117.88,128.50,64.10,11240925,"1,32,51,24,162.90",54788
12-Jul-21,EQ,119.00,119.35,118.00,117.90,118.45,118.55,118.62,128.50,64.10,8420962,"99,88,87,323.40",41267
13-Jul-21,EQ,119.00,120.80,118.60,118.55,120.70,120.40,119.82,128.50,64.10,8580799,"1,02,81,52,319.90",47853
14-Jul-21,EQ,120.30,121.75,120.10,120.40,120.45,120.80,121.14,128.50,64.10,12709481,"1,53,96,07,976.65",55857
15-Jul-21,EQ,119.20,119.40,116.20,120.80,117.10,116.90,117.20,128.50,64.10,28589465,"3,35,06,62,215.10",186280
16-Jul-21,EQ,117.20,117.40,115.75,116.90,116.55,116.80,116.74,128.50,64.10,19691248,"2,29,87,97,947.05",80855
19-Jul-21,EQ,114.80,116.55,114.20,116.80,114.70,114.60,115.20,128.50,64.10,14395883,"1,65,84,20,892.85",67107
20-Jul-21,EQ,112.05,113.25,111.60,114.60,112.65,112.60,112.45,128.50,64.10,18634406,"2,09,53,48,491.55",88679
22-Jul-21,EQ,114.40,115.80,113.95,112.60,115.40,115.50,114.90,128.50,64.10,11710140,"1,34,54,87,663.95",57635
23-Jul-21,EQ,115.50,116.75,114.75,115.50,115.15,115.30,115.51,128.50,64.10,7841690,"90,57,89,860.00",48167
26-Jul-21,EQ,114.85,115.60,114.10,115.30,114.90,114.55,114.65,128.50,64.10,8149770,"93,43,81,711.95",40189
27-Jul-21,EQ,115.35,115.90,114.00,114.55,114.70,114.65,114.91,128.50,64.10,9704729,"1,11,51,71,040.60",46667
28-Jul-21,EQ,114.90,115.20,113.45,114.65,114.30,114.35,114.39,128.50,64.10,11020097,"1,26,05,61,179.40",48477
29-Jul-21,EQ,114.30,115.80,113.30,114.35,114.75,114.75,114.77,128.50,64.10,14142749,"1,62,31,49,223.10",53471
30-Jul-21,EQ,114.30,116.75,113.80,114.75,115.80,115.30,115.34,128.50,64.10,12236156,"1,41,13,50,251.55",55577
02-Aug-21,EQ,114.95,117.50,114.80,115.30,117.45,117.10,116.55,128.50,64.10,10895726,"1,26,99,05,397.75",61642
03-Aug-21,EQ,116.15,118.20,115.15,117.10,117.60,117.90,116.66,128.50,64.10,15163353,"1,76,90,09,615.85",77706
04-Aug-21,EQ,117.70,118.50,116.60,117.90,117.40,117.35,117.44,128.50,64.10,14304543,"1,67,99,77,406.55",47071
05-Aug-21,EQ,116.20,117.25,114.70,117.35,116.60,116.85,116.21,128.50,64.10,11033147,"1,28,21,12,815.45",50504
06-Aug-21,EQ,116.15,118.20,116.15,116.85,116.65,116.65,116.89,128.50,64.10,6606584,"77,22,52,260.65",38286
09-Aug-21,EQ,116.00,117.00,114.30,116.65,115.00,115.00,115.54,128.50,64.10,8294214,"95,83,42,806.80",52445
10-Aug-21,EQ,115.10,115.70,113.90,115.00,115.00,114.85,114.84,128.50,64.10,14300982,"1,64,23,76,161.45",55816
11-Aug-21,EQ,115.50,117.30,114.85,114.85,117.15,117.00,116.26,128.50,64.10,11308648,"1,31,46,94,082.90",59992
12-Aug-21,EQ,116.10,117.90,115.30,117.00,116.40,116.25,116.46,128.50,64.10,13519139,"1,57,44,44,638.85",64125
13-Aug-21,EQ,116.80,116.95,115.35,116.25,116.20,116.10,116.04,128.50,64.10,10342014,"1,20,00,99,100.30",54129
