Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
03-Jan-22,EQ,747.00,749.40,740.00,743.45,749.00,748.00,746.26,889.00,554.25,925699,"69,08,16,385.25",29884
04-Jan-22,EQ,752.00,756.70,731.05,748.00,739.00,738.85,737.66,889.00,554.25,2352482,"1,73,53,22,861.20",58936
05-Jan-22,EQ,740.25,743.50,726.50,738.85,733.50,733.60,731.26,889.00,554.25,2076552,"1,51,84,95,970.40",55714
06-Jan-22,EQ,733.00,734.95,722.55,733.60,726.40,725.45,726.94,889.00,554.25,2077754,"1,51,03,99,339.80",59362
07-Jan-22,EQ,725.45,744.65,725.05,725.45,738.15,736.10,735.54,889.00,554.25,2107056,"1,54,98,26,803.65",44501
10-Jan-22,EQ,740.45,743.00,731.00,736.10,733.20,731.90,735.81,889.00,554.25,1592097,"1,17,14,73,704.75",35250
11-Jan-22,EQ,736.45,743.60,730.75,731.90,737.00,738.65,737.18,889.00,554.25,1905347,"1,40,45,81,526.30",50163
12-Jan-22,EQ,743.00,743.30,733.15,738.65,735.60,736.10,735.96,889.00,554.25,1817215,"1,33,73,89,759.40",49795
13-Jan-22,EQ,737.00,739.45,723.60,736.10,731.30,730.20,728.24,889.00,554.25,1604671,"1,16,85,79,415.80",64409
14-Jan-22,EQ,730.20,777.00,727.00,730.20,760.80,762.50,761.63,889.00,554.25,8733345,"6,65,15,40,701.20",162032
17-Jan-22,EQ,768.00,771.35,759.25,762.50,764.10,765.10,765.55,889.00,554.25,1857366,"1,42,19,14,511.30",58079
